lat,lng,nbhname,Type
39.054077,-94.551007,Oak Park Southwest,Property Violation Calls
39.065176,-94.555052,Key Coalition,Property Violation Calls
38.98348,-94.560136,Marlborough Heights/Marlborough Pride,Property Violation Calls
38.969937,-94.500573,Park Farms,Property Violation Calls
39.282316,-94.524756,Shoal Creek,Property Violation Calls
38.922899,-94.589201,Red Bridge South,Property Violation Calls
39.188278,-94.508707,Maple Park West,Property Violation Calls
38.960758,-94.445624,Highview Estates,Property Violation Calls
39.170875,-94.522841,Winnwood,Property Violation Calls
39.088274,-94.545463,Washington Wheatley,Property Violation Calls
39.004473,-94.553415,Self Help Neighborhood Council,Property Violation Calls
38.970219,-94.504445,Oldham Farms,Property Violation Calls
38.979151,-94.492089,Park Farms,Property Violation Calls
39.052146,-94.551107,Oak Park Southwest,Property Violation Calls
39.053125,-94.551738,Oak Park Southwest,Property Violation Calls
39.053235,-94.551732,Oak Park Southwest,Property Violation Calls
38.921278,-94.53479,Terrace Lake Gardens,Property Violation Calls
39.019023,-94.537916,Swope Parkway-Elmwood,Property Violation Calls
39.036575,-94.563571,Blue Hills,Property Violation Calls
39.107004,-94.534962,Scarritt Point,Property Violation Calls
39.092272,-94.501735,East Blue Valley,Property Violation Calls
39.047723,-94.570952,Manheim Park,Property Violation Calls
39.05275,-94.53725,Vineyard Northwest,Property Violation Calls
39.183203000000006,-94.565099,Davidson,Property Violation Calls
39.053824,-94.584235,Southmoreland,Property Violation Calls
39.084781,-94.54202,Washington Wheatley,Property Violation Calls
39.171718,-94.536684,Chaumiere,Property Violation Calls
38.96612,-94.570205,Legacy East,Property Violation Calls
38.985509,-94.596302,Ward Parkway,Property Violation Calls
38.928406,-94.607112,Foxcroft And Glen Arbor,Property Violation Calls
39.075146,-94.595188,Westside South,Property Violation Calls
38.889603,-94.590476,Martin City,Property Violation Calls
39.250791,-94.671079,Prairie Point-Wildberry,Property Violation Calls
38.931418,-94.486465,Hickman Mills South,Property Violation Calls
38.985803,-94.569852,East Meyer 6,Property Violation Calls
38.995469,-94.553876,Noble And Gregory Ridge,Property Violation Calls
39.248723,-94.620765,Coves North,Property Violation Calls
39.006347,-94.553818,Swope Park Campus,Property Violation Calls
38.946948,-94.516688,Fairlane,Property Violation Calls
39.052762,-94.572845,South Hyde Park,Property Violation Calls
38.908673,-94.500279,Kirkside,Property Violation Calls
39.250143,-94.62151,Coves North,Property Violation Calls
39.247966,-94.607617,Coves North,Property Violation Calls
39.083538,-94.531954,East Community Team South,Property Violation Calls
39.092696,-94.502784,East Blue Valley,Property Violation Calls
38.961749,-94.587854,Boone Hills,Property Violation Calls
38.97300900000001,-94.594832,Santa Fe Hills,Property Violation Calls
38.961108,-94.552798,Hidden Valley,Property Violation Calls
38.923885,-94.510564,Stratford Estates,Property Violation Calls
38.928435,-94.508849,Stratford Estates,Property Violation Calls
38.92892,-94.511574,Stratford Estates,Property Violation Calls
39.110362,-94.523822,South Indian Mound,Property Violation Calls
38.96565800000001,-94.60057,Western Hills,Property Violation Calls
39.060854,-94.538012,Palestine East,Property Violation Calls
39.008484,-94.569001,Neighbors United For Action,Property Violation Calls
38.919466,-94.504542,Ruskin Heights,Property Violation Calls
39.022174,-94.539585,Swope Parkway-Elmwood,Property Violation Calls
39.022017,-94.538924,Swope Parkway-Elmwood,Property Violation Calls
39.250194,-94.622017,Coves North,Property Violation Calls
39.247508,-94.608762,Coves North,Property Violation Calls
39.198945,-94.51334,Ravenwood-Somerset,Property Violation Calls
39.30206,-94.565537,Nashua,Property Violation Calls
39.057034,-94.543447,Palestine West And Oak Park Northeast,Property Violation Calls
39.05099000000001,-94.574585,South Hyde Park,Property Violation Calls
39.080667,-94.527919,East Community Team South,Property Violation Calls
39.071696,-94.542712,Ingleside,Property Violation Calls
39.052255,-94.537275,Vineyard Northwest,Property Violation Calls
39.051791,-94.539016,Vineyard Northwest,Property Violation Calls
38.984602,-94.599478,West Waldo,Property Violation Calls
38.935857,-94.54243,St Catherines Gardens,Property Violation Calls
38.929156,-94.512267,Stratford Estates,Property Violation Calls
39.05611500000001,-94.55499,Ivanhoe Northeast,Property Violation Calls
38.928001,-94.561401,St Catherines Gardens,Property Violation Calls
39.10064000000001,-94.481158,North Blue Ridge,Property Violation Calls
38.932498,-94.518645,Stratford Estates,Property Violation Calls
39.051761,-94.555753,Ivanhoe Southeast,Property Violation Calls
39.100808,-94.48049,North Blue Ridge,Property Violation Calls
38.989812,-94.496464,Park Farms,Property Violation Calls
39.066853,-94.562593,Linwood Homeowners-Ivanhoe,Property Violation Calls
38.925379,-94.50154,Ruskin Heights,Property Violation Calls
39.018394,-94.537443,Swope Parkway-Elmwood,Property Violation Calls
39.02607800000001,-94.5382,Swope Parkway-Elmwood,Property Violation Calls
39.019708,-94.536733,Swope Parkway-Elmwood,Property Violation Calls
38.986797,-94.558567,East Meyer 7,Property Violation Calls
39.185331,-94.499464,Maple Park,Property Violation Calls
39.079751,-94.541689,Washington Wheatley,Property Violation Calls
39.115152,-94.524702,North Indian Mound,Property Violation Calls
39.104735,-94.573097,CBD Downtown,Property Violation Calls
39.107635,-94.512715,South Indian Mound,Property Violation Calls
39.214248,-94.607816,Line Creek And Northern Heights,Property Violation Calls
39.056864,-94.537879,Palestine East,Property Violation Calls
38.890623,-94.585424,Mission Lake,Property Violation Calls
39.088594,-94.600168,,Property Violation Calls
38.943058,-94.598226,Lea Manor,Property Violation Calls
39.185453,-94.50063,Maple Park,Property Violation Calls
39.237998,-94.529163,Shoal Creek,Property Violation Calls
39.025549,-94.563731,Blue Hills,Property Violation Calls
39.032511,-94.54704,North Town Fork Creek,Property Violation Calls
39.003397,-94.550101,Self Help Neighborhood Council,Property Violation Calls
38.969737,-94.504846,Oldham Farms,Property Violation Calls
39.052914,-94.466584,Ashland Ridge,Property Violation Calls
38.968548,-94.505171,Oldham Farms,Property Violation Calls
39.054168,-94.468658,Ashland Ridge,Property Violation Calls
39.019723,-94.586101,Morningside,Property Violation Calls
38.949285,-94.492899,Robandee South,Property Violation Calls
39.045601,-94.566089,Ivanhoe Southwest,Property Violation Calls
38.980269,-94.589801,Waldo Homes,Property Violation Calls
39.034935,-94.558499,Blue Hills,Property Violation Calls
39.001668,-94.542101,Foxtown East,Property Violation Calls
39.014414,-94.573678,Eastern 49-63,Property Violation Calls
39.05605,-94.508929,Leeds,Property Violation Calls
38.983995,-94.554507,Marlborough East,Property Violation Calls
38.992569,-94.583985,Tower Homes,Property Violation Calls
38.948827,-94.502896,Bannister Acres,Property Violation Calls
39.055655,-94.591246,Old Westport,Property Violation Calls
39.100491,-94.509172,Sheffield,Property Violation Calls
39.052762,-94.602268,Volker,Property Violation Calls
39.123916,-94.546208,Northeast Industrial District,Property Violation Calls
39.052257,-94.537936,Vineyard Northwest,Property Violation Calls
38.921142,-94.536683,Terrace Lake Gardens,Property Violation Calls
39.156697,-94.540619,Cooley Highlands S,Property Violation Calls
39.060305,-94.541504,Palestine West And Oak Park Northeast,Property Violation Calls
38.947807,-94.543755,Oakwood,Property Violation Calls
38.995182,-94.571216,East Meyer 6,Property Violation Calls
39.015638,-94.534188,Swope Parkway-Elmwood,Property Violation Calls
39.081997,-94.523723,East Community Team South,Property Violation Calls
39.095175,-94.505185,East Blue Valley,Property Violation Calls
39.017414,-94.552082,South Town Fork Creek,Property Violation Calls
38.932813,-94.548568,St Catherines Gardens,Property Violation Calls
39.019756,-94.48343,Lewis Heights,Property Violation Calls
39.095084,-94.551881,18th And Vine And Downtown East,Property Violation Calls
39.094785,-94.573162,Hospital Hill,Property Violation Calls
39.088593,-94.585196,Crossroads,Property Violation Calls
39.169379,-94.54129,Chaumiere,Property Violation Calls
39.004274,-94.54644,Self Help Neighborhood Council,Property Violation Calls
39.06976,-94.581609,Broadway Gillham,Property Violation Calls
39.084258,-94.596414,Westside South,Property Violation Calls
39.081284,-94.544039,Washington Wheatley,Property Violation Calls
39.002769,-94.55001,Self Help Neighborhood Council,Property Violation Calls
39.104577,-94.534041,Lykins,Property Violation Calls
39.000533,-94.554106,Self Help Neighborhood Council,Property Violation Calls
39.027289,-94.568811,Eastern 49-63,Property Violation Calls
38.980385,-94.573592,Marlborough Heights/Marlborough Pride,Property Violation Calls
39.177157,-94.498594,Winnetonka,Property Violation Calls
39.062129,-94.562837,Linwood Homeowners-Ivanhoe,Property Violation Calls
39.036296,-94.556089,Blue Hills,Property Violation Calls
39.197096,-94.632678,Parkdale And Walden,Property Violation Calls
39.211688,-94.593462,Clayton,Property Violation Calls
39.08331,-94.581276,Crown Center,Property Violation Calls
39.100389,-94.478071,North Blue Ridge,Property Violation Calls
39.013129,-94.546406,South Town Fork Creek,Property Violation Calls
39.065029,-94.579271,North Hyde Park,Property Violation Calls
39.050265,-94.523899,Vineyard,Property Violation Calls
39.040845,-94.529754,Vineyard,Property Violation Calls
39.115609,-94.525117,North Indian Mound,Property Violation Calls
39.06557100000001,-94.543104,Palestine West And Oak Park Northeast,Property Violation Calls
39.063738,-94.594383,Valentine,Property Violation Calls
39.076756,-94.551822,Santa Fe,Property Violation Calls
38.911492,-94.498728,Kirkside,Property Violation Calls
38.980465,-94.55961,Marlborough Heights/Marlborough Pride,Property Violation Calls
38.9863,-94.595293,Ward Parkway,Property Violation Calls
39.099418,-94.516514,Sheffield,Property Violation Calls
39.234185,-94.661552,Platte Ridge,Property Violation Calls
38.934067,-94.502169,Hickman Mills South,Property Violation Calls
38.936969,-94.503593,Hickman Mills South,Property Violation Calls
39.056681,-94.549246,Oak Park Northwest,Property Violation Calls
39.122819,-94.549863,Northeast Industrial District,Property Violation Calls
39.05843,-94.599222,Roanoke,Property Violation Calls
38.989117,-94.561159,East Meyer 7,Property Violation Calls
39.027979,-94.56704,Blue Hills,Property Violation Calls
38.998822,-94.559707,Blenheim Square Research Hospital,Property Violation Calls
39.023436,-94.573177,Eastern 49-63,Property Violation Calls
38.92420300000001,-94.502833,Ruskin Heights,Property Violation Calls
39.04621,-94.54171,Oak Park Southeast,Property Violation Calls
39.102746,-94.580375,CBD Downtown,Property Violation Calls
39.100228,-94.581738,CBD Downtown,Property Violation Calls
39.09524,-94.502654,East Blue Valley,Property Violation Calls
39.023602,-94.422125,Blue Vue Hills,Property Violation Calls
39.255558,-94.563944,Gashland,Property Violation Calls
38.889279,-94.591309,Martin City,Property Violation Calls
39.063085,-94.587251,Hanover Place,Property Violation Calls
39.025997,-94.564884,Blue Hills,Property Violation Calls
39.11012,-94.550048,Pendleton Heights,Property Violation Calls
39.110115,-94.54989,Pendleton Heights,Property Violation Calls
39.068542,-94.596352,Coleman Highlands,Property Violation Calls
39.051001,-94.577928,South Hyde Park,Property Violation Calls
39.080574,-94.540978,Washington Wheatley,Property Violation Calls
39.110204,-94.576499,Columbus Park Industrial,Property Violation Calls
39.109346,-94.576436,Columbus Park,Property Violation Calls
39.026573,-94.560177,Blue Hills,Property Violation Calls
39.067392,-94.474595,Western Blue Township,Property Violation Calls
39.043131,-94.572481,Manheim Park,Property Violation Calls
39.109801,-94.576368,Columbus Park Industrial,Property Violation Calls
39.191127,-94.483798,Gracemor-Randolph Corners,Property Violation Calls
39.176223,-94.514892,Winnwood Gardens,Property Violation Calls
39.105064,-94.523145,Lykins,Property Violation Calls
39.211695,-94.606465,Line Creek And Northern Heights,Property Violation Calls
38.994031,-94.568284,East Meyer 6,Property Violation Calls
39.180156,-94.525557,Winnwood,Property Violation Calls
39.169387,-94.539177,Chaumiere,Property Violation Calls
39.003564,-94.542996,Self Help Neighborhood Council,Property Violation Calls
39.218939,-94.518691,Shoal Creek,Property Violation Calls
39.022212,-94.5407,Swope Parkway-Elmwood,Property Violation Calls
39.250829,-94.622998,Coves North,Property Violation Calls
39.100375,-94.477498,North Blue Ridge,Property Violation Calls
39.16533,-94.539405,Chaumiere,Property Violation Calls
39.056046,-94.5435,Palestine West And Oak Park Northeast,Property Violation Calls
39.014122,-94.550003,South Town Fork Creek,Property Violation Calls
38.952723,-94.497695,Fairwood And Robandee,Property Violation Calls
39.0546,-94.535574,Vineyard Northwest,Property Violation Calls
38.93392100000001,-94.547683,St Catherines Gardens,Property Violation Calls
39.023846,-94.575944,Western 49-63,Property Violation Calls
39.179337,-94.519527,Winnwood Gardens,Property Violation Calls
39.070308,-94.551351,Santa Fe,Property Violation Calls
39.082772,-94.537335,East Community Team South,Property Violation Calls
39.200288,-94.62924,Parkdale And Walden,Property Violation Calls
39.054267,-94.556316,Ivanhoe Southeast,Property Violation Calls
39.11277800000001,-94.512526,North Indian Mound,Property Violation Calls
39.064002,-94.605686,Volker,Property Violation Calls
39.046251,-94.552587,Oak Park Southwest,Property Violation Calls
39.029875,-94.497091,Eastwood Hills East,Property Violation Calls
39.220226,-94.656847,Linden Park,Property Violation Calls
38.929931,-94.496892,Ruskin Heights,Property Violation Calls
39.196106,-94.516432,Ravenwood-Somerset,Property Violation Calls
38.967877,-94.599825,Western Hills,Property Violation Calls
39.019169,-94.583152,Western 49-63,Property Violation Calls
39.065754,-94.565402,Linwood Homeowners-Ivanhoe,Property Violation Calls
38.98251,-94.568879,Marlborough Heights/Marlborough Pride,Property Violation Calls
39.249308,-94.621675,Coves North,Property Violation Calls
39.035307,-94.44859,Stayton Meadows,Property Violation Calls
39.039605,-94.451604,Riss Lake,Property Violation Calls
39.244447,-94.681735,Park Forest,Property Violation Calls
38.953587,-94.484388,Fairwood And Robandee,Property Violation Calls
38.955225,-94.582688,Willow Creek,Property Violation Calls
38.985827,-94.596287,Ward Parkway,Property Violation Calls
39.051965,-94.577364,South Hyde Park,Property Violation Calls
39.02356500000001,-94.578313,Western 49-63,Property Violation Calls
39.123342,-94.546692,Northeast Industrial District,Property Violation Calls
39.096136,-94.501214,Blue Valley Industrial,Property Violation Calls
38.953608,-94.548327,Oakwood,Property Violation Calls
39.171167,-94.52622,Winnwood,Property Violation Calls
38.948985,-94.508444,Fairlane,Property Violation Calls
38.957761,-94.491941,Fairwood And Robandee,Property Violation Calls
39.166586,-94.519845,Chouteau Estates,Property Violation Calls
39.041119,-94.529739,Vineyard,Property Violation Calls
39.078045,-94.538955,Washington Wheatley,Property Violation Calls
38.891078,-94.603657,Blue Hills Estates,Property Violation Calls
39.087034,-94.528665,East Community Team North,Property Violation Calls
38.901561,-94.593964,Mission Lake,Property Violation Calls
39.021078,-94.544466,North Town Fork Creek,Property Violation Calls
39.190164,-94.508692,Maple Park West,Property Violation Calls
39.20917,-94.603677,Line Creek And Northern Heights,Property Violation Calls
39.052223,-94.52598,Vineyard,Property Violation Calls
39.214989,-94.603277,Line Creek And Northern Heights,Property Violation Calls
38.915084,-94.49938,Ruskin Heights,Property Violation Calls
39.015786,-94.443657,Fairway Hills,Property Violation Calls
38.98393,-94.559285,East Meyer 7,Property Violation Calls
39.051989,-94.541415,Oak Park Southeast,Property Violation Calls
38.887356,-94.59483,Martin City,Property Violation Calls
39.271486,-94.45349,Shoal Creek,Property Violation Calls
39.037122,-94.552887,North Town Fork Creek,Property Violation Calls
39.222792,-94.655935,Linden Park,Property Violation Calls
39.110267,-94.528497,South Indian Mound,Property Violation Calls
39.109866,-94.528519,South Indian Mound,Property Violation Calls
38.997056,-94.570136,East Meyer 6,Property Violation Calls
38.977694,-94.584819,Rolling Meadows,Property Violation Calls
39.101122,-94.520062,Lykins,Property Violation Calls
38.973488,-94.498076,Park Farms,Property Violation Calls
38.981393,-94.586489,Waldo Homes,Property Violation Calls
38.996909,-94.579823,Tower Homes,Property Violation Calls
38.978199,-94.592715,Waldo Homes,Property Violation Calls
38.976145,-94.577755,Rockhill Manor,Property Violation Calls
38.921278,-94.542031,Terrace Lake Gardens,Property Violation Calls
38.981612,-94.561598,Marlborough Heights/Marlborough Pride,Property Violation Calls
38.981607,-94.564314,Marlborough Heights/Marlborough Pride,Property Violation Calls
38.980131,-94.563906,Marlborough Heights/Marlborough Pride,Property Violation Calls
39.070454,-94.5452,Santa Fe,Property Violation Calls
39.019844,-94.546685,North Town Fork Creek,Property Violation Calls
39.048086,-94.576418,South Hyde Park,Property Violation Calls
39.077958,-94.573252,Longfellow,Property Violation Calls
39.047994,-94.576422,South Hyde Park,Property Violation Calls
39.099603,-94.510188,Sheffield,Property Violation Calls
39.022802,-94.547661,North Town Fork Creek,Property Violation Calls
38.988277,-94.597889,Ward Parkway,Property Violation Calls
39.046866,-94.530688,Vineyard,Property Violation Calls
39.076819,-94.522226,East Community Team South,Property Violation Calls
39.018574,-94.576243,Western 49-63,Property Violation Calls
39.062791,-94.541501,Palestine West And Oak Park Northeast,Property Violation Calls
39.081291,-94.544266,Washington Wheatley,Property Violation Calls
39.103977,-94.479854,North Blue Ridge,Property Violation Calls
39.07700300000001,-94.531227,East Community Team South,Property Violation Calls
38.931041,-94.545643,St Catherines Gardens,Property Violation Calls
38.991282,-94.576304,Tower Homes,Property Violation Calls
38.92852,-94.502642,Ruskin Heights,Property Violation Calls
38.954719,-94.506838,Fairwood And Robandee,Property Violation Calls
39.048891,-94.550812,Oak Park Southwest,Property Violation Calls
39.022881,-94.499243,Coachlight Square,Property Violation Calls
39.099999,-94.509554,Sheffield,Property Violation Calls
39.091503,-94.514287,West Blue Valley,Property Violation Calls
39.083668,-94.539563,East Community Team South,Property Violation Calls
39.173974,-94.517917,Winnwood Gardens,Property Violation Calls
39.079684,-94.551519,Washington Wheatley,Property Violation Calls
39.086029,-94.591144,Westside North,Property Violation Calls
39.045727,-94.559599,Ivanhoe Southeast,Property Violation Calls
39.199094,-94.507495,Maple Park West,Property Violation Calls
39.303586,-94.575795,Meadowbrook Heights,Property Violation Calls
39.086368,-94.592897,Westside North,Property Violation Calls
39.018222,-94.548544,South Town Fork Creek,Property Violation Calls
39.006557,-94.511215,Swope Park Ridge-Winchester,Property Violation Calls
39.042158,-94.552793,Oak Park Southwest,Property Violation Calls
39.068894,-94.550258,Santa Fe,Property Violation Calls
38.992043,-94.54924,Noble And Gregory Ridge,Property Violation Calls
39.03169000000001,-94.563513,Blue Hills,Property Violation Calls
39.094463,-94.519826,West Blue Valley,Property Violation Calls
38.995891,-94.544699,Noble And Gregory Ridge,Property Violation Calls
39.043819,-94.53784,Vineyard,Property Violation Calls
38.992513,-94.563537,East Meyer 7,Property Violation Calls
39.100106,-94.478079,North Blue Ridge,Property Violation Calls
39.10867,-94.568168,Columbus Park,Property Violation Calls
38.994528,-94.553082,Noble And Gregory Ridge,Property Violation Calls
38.952225,-94.49994,Fairwood And Robandee,Property Violation Calls
38.950015,-94.512446,Fairlane,Property Violation Calls
39.051806,-94.549496,Oak Park Southwest,Property Violation Calls
39.166731,-94.536025,Chaumiere,Property Violation Calls
39.084009,-94.563363,Wendell Phillips,Property Violation Calls
39.062673,-94.573746,Central Hyde Park,Property Violation Calls
38.949507,-94.497461,Bannister Acres,Property Violation Calls
39.100922,-94.536662,Lykins,Property Violation Calls
39.053194,-94.602717,Volker,Property Violation Calls
39.01643,-94.54007,Swope Parkway-Elmwood,Property Violation Calls
38.964359,-94.483209,White Oak,Property Violation Calls
39.032196,-94.390008,Country Valley-Hawthorn Square,Property Violation Calls
39.052348,-94.559287,Ivanhoe Southeast,Property Violation Calls
38.986698,-94.607533,Ward Parkway,Property Violation Calls
39.054491,-94.523132,Vineyard,Property Violation Calls
39.05611500000001,-94.593258,Old Westport,Property Violation Calls
39.20222,-94.625798,Breen Hills,Property Violation Calls
39.019254,-94.569274,Citadel,Property Violation Calls
39.114489,-94.514756,North Indian Mound,Property Violation Calls
39.06407700000001,-94.548208,Oak Park Northwest,Property Violation Calls
38.935763,-94.589648,Bridlespur,Property Violation Calls
39.017593,-94.548019,South Town Fork Creek,Property Violation Calls
38.889717,-94.594683,Martin City,Property Violation Calls
39.002881,-94.557016,Blenheim Square Research Hospital,Property Violation Calls
39.07928,-94.52739,East Community Team South,Property Violation Calls
39.080545,-94.532104,East Community Team South,Property Violation Calls
39.082131,-94.524395,East Community Team South,Property Violation Calls
39.109253,-94.578958,River Market,Property Violation Calls
39.08168,-94.539247,East Community Team South,Property Violation Calls
39.055897,-94.55723,Ivanhoe Northeast,Property Violation Calls
38.92199,-94.558032,Calico Farms,Property Violation Calls
38.923866,-94.500601,Ruskin Heights,Property Violation Calls
38.919317,-94.539577,Terrace Lake Gardens,Property Violation Calls
38.996373,-94.542503,Noble And Gregory Ridge,Property Violation Calls
38.926625,-94.497962,Ruskin Heights,Property Violation Calls
39.04581500000001,-94.589347,Plaza Westport,Property Violation Calls
39.043126,-94.55556,Ivanhoe Southeast,Property Violation Calls
39.101779,-94.536242,Lykins,Property Violation Calls
39.031221,-94.534656,Sheraton Estates,Property Violation Calls
38.975429,-94.572374,Marlborough Heights/Marlborough Pride,Property Violation Calls
38.964435,-94.505979,Loma Vista,Property Violation Calls
38.95146,-94.518257,Fairlane,Property Violation Calls
39.012328,-94.539955,Swope Parkway-Elmwood,Property Violation Calls
39.070518,-94.56471,Mount Hope,Property Violation Calls
39.046605,-94.546752,Oak Park Southeast,Property Violation Calls
39.208783,-94.509146,Ravenwood-Somerset,Property Violation Calls
39.05616,-94.541182,Palestine West And Oak Park Northeast,Property Violation Calls
38.888904,-94.594314,Martin City,Property Violation Calls
39.17135800000001,-94.572367,Crestview,Property Violation Calls
38.998137,-94.549561,Self Help Neighborhood Council,Property Violation Calls
39.063308,-94.552308,Oak Park Northwest,Property Violation Calls
39.103082,-94.529625,Lykins,Property Violation Calls
39.281956,-94.482284,Shoal Creek,Property Violation Calls
38.92573,-94.49525,Ruskin Heights,Property Violation Calls
39.079417,-94.553846,Wendell Phillips,Property Violation Calls
39.056646,-94.575163,Central Hyde Park,Property Violation Calls
38.952918,-94.498852,Fairwood And Robandee,Property Violation Calls
39.023654,-94.552963,North Town Fork Creek,Property Violation Calls
38.923118,-94.501881,Ruskin Heights,Property Violation Calls
38.920666,-94.53611,Terrace Lake Gardens,Property Violation Calls
39.168508,-94.521807,Winnwood,Property Violation Calls
38.980606,-94.556947,Marlborough East,Property Violation Calls
39.167846,-94.539503,Chaumiere,Property Violation Calls
39.087643,-94.588636,Crossroads,Property Violation Calls
39.075407,-94.529845,East Community Team South,Property Violation Calls
38.934096,-94.502846,Hickman Mills South,Property Violation Calls
39.043075,-94.527415,Vineyard,Property Violation Calls
38.999689,-94.558952,Blenheim Square Research Hospital,Property Violation Calls
39.115894,-94.533666,Scarritt Point,Property Violation Calls
39.021922,-94.572586,Eastern 49-63,Property Violation Calls
39.050944,-94.551174,Oak Park Southwest,Property Violation Calls
39.07983,-94.5204,South Blue Valley,Property Violation Calls
38.929465,-94.503386,Ruskin Heights,Property Violation Calls
38.928462,-94.502402,Ruskin Heights,Property Violation Calls
38.928409,-94.502165,Ruskin Heights,Property Violation Calls
38.97622,-94.603954,West Waldo,Property Violation Calls
39.105379,-94.482005,North Blue Ridge,Property Violation Calls
39.106017,-94.480312,North Blue Ridge,Property Violation Calls
39.170212,-94.538377,Chaumiere,Property Violation Calls
39.169451,-94.534378,Chaumiere,Property Violation Calls
39.097869,-94.513486,Sheffield,Property Violation Calls
39.04342800000001,-94.552241,Oak Park Southwest,Property Violation Calls
39.034518,-94.566715,Blue Hills,Property Violation Calls
39.032735,-94.55981,Blue Hills,Property Violation Calls
39.081592,-94.518499,South Blue Valley,Property Violation Calls
39.073781,-94.554622,Key Coalition,Property Violation Calls
39.241674,-94.587757,Jefferson Highlands,Property Violation Calls
39.311285,-94.649114,KCI & 2nd Creek,Property Violation Calls
39.03823,-94.446251,Sterling Acres,Property Violation Calls
39.204203,-94.511661,Ravenwood-Somerset,Property Violation Calls
39.063797,-94.550012,Oak Park Northwest,Property Violation Calls
39.064708,-94.549953,Oak Park Northwest,Property Violation Calls
39.06557,-94.54991,Oak Park Northwest,Property Violation Calls
39.183741,-94.500142,Maple Park,Property Violation Calls
38.94672,-94.49031,Robandee South,Property Violation Calls
39.292853,-94.472117,Shoal Creek,Property Violation Calls
38.997043,-94.54796,Noble And Gregory Ridge,Property Violation Calls
39.059842,-94.568762,Squier Park,Property Violation Calls
39.057852,-94.52791,Knoches Park,Property Violation Calls
39.062496,-94.583755,Hanover Place,Property Violation Calls
39.079679,-94.562397,Wendell Phillips,Property Violation Calls
39.093088,-94.500762,Blue Valley Industrial,Property Violation Calls
38.955465,-94.5084,Loma Vista,Property Violation Calls
38.920838,-94.502196,Ruskin Heights,Property Violation Calls
39.278518,-94.619017,KCI & 2nd Creek,Property Violation Calls
38.985305,-94.550174,Marlborough East,Property Violation Calls
38.899894,-94.58689,Mission Lake,Property Violation Calls
39.262709,-94.57647,Sherrydale,Property Violation Calls
39.04654,-94.541693,Oak Park Southeast,Property Violation Calls
39.054903,-94.555575,Ivanhoe Southeast,Property Violation Calls
39.048883,-94.600195,West Plaza,Property Violation Calls
38.89112,-94.60436,Blue Hills Estates,Property Violation Calls
39.071091,-94.540474,Ingleside,Property Violation Calls
39.086918,-94.539666,East Community Team North,Property Violation Calls
39.016457,-94.575891,Western 49-63,Property Violation Calls
38.92084000000001,-94.604816,Foxcroft And Glen Arbor,Property Violation Calls
39.037602,-94.563528,Blue Hills,Property Violation Calls
39.02931,-94.522758,Brown Estates,Property Violation Calls
39.041327,-94.527534,Vineyard,Property Violation Calls
38.93255,-94.542818,St Catherines Gardens,Property Violation Calls
39.185632,-94.513492,Maple Park West,Property Violation Calls
39.081562,-94.515724,South Blue Valley,Property Violation Calls
39.029487,-94.562821,Blue Hills,Property Violation Calls
39.105773,-94.543675,Lykins,Property Violation Calls
39.108683,-94.558134,Pendleton Heights,Property Violation Calls
39.051433,-94.565738,Ivanhoe Southwest,Property Violation Calls
39.176626,-94.518703,Winnwood Gardens,Property Violation Calls
38.947907,-94.501811,Bannister Acres,Property Violation Calls
39.169493,-94.546429,Chaumiere,Property Violation Calls
39.051806,-94.560408,Ivanhoe Southeast,Property Violation Calls
39.051522,-94.565733,Ivanhoe Southwest,Property Violation Calls
39.056332,-94.575269,Central Hyde Park,Property Violation Calls
38.958685,-94.469682,White Oak,Property Violation Calls
39.057933,-94.599243,Roanoke,Property Violation Calls
39.037531,-94.572326,Eastern 49-63,Property Violation Calls
39.079809,-94.560794,Wendell Phillips,Property Violation Calls
39.051906,-94.576681,South Hyde Park,Property Violation Calls
39.100914,-94.536414,Lykins,Property Violation Calls
38.98572100000001,-94.484475,Park Farms,Property Violation Calls
39.110602,-94.566359,Columbus Park,Property Violation Calls
39.06366,-94.550019,Oak Park Northwest,Property Violation Calls
38.971872,-94.575543,Legacy East,Property Violation Calls
39.000475,-94.543623,Self Help Neighborhood Council,Property Violation Calls
38.979293,-94.592796,Waldo Homes,Property Violation Calls
38.975217,-94.583757,Rolling Meadows,Property Violation Calls
39.000299,-94.543631,Self Help Neighborhood Council,Property Violation Calls
38.969514,-94.589879,Santa Fe Hills,Property Violation Calls
38.971418,-94.593673,Santa Fe Hills,Property Violation Calls
39.046248,-94.529927,Vineyard,Property Violation Calls
39.230193,-94.671336,Park Forest,Property Violation Calls
38.978286,-94.603798,West Waldo,Property Violation Calls
39.108217,-94.488108,North Blue Ridge,Property Violation Calls
39.058476,-94.540395,Palestine West And Oak Park Northeast,Property Violation Calls
39.079902,-94.524986,East Community Team South,Property Violation Calls
38.94236,-94.52273,Fairlane,Property Violation Calls
38.972619,-94.592217,Santa Fe Hills,Property Violation Calls
39.299291,-94.504219,Shoal Creek,Property Violation Calls
39.020478,-94.565692,Blue Hills,Property Violation Calls
39.028264,-94.54203,North Town Fork Creek,Property Violation Calls
39.080917,-94.470585,Western Blue Township,Property Violation Calls
39.076573,-94.546485,Santa Fe,Property Violation Calls
39.235385,-94.537033,Ridgefield,Property Violation Calls
39.170531,-94.538933,Chaumiere,Property Violation Calls
38.977761,-94.603856,West Waldo,Property Violation Calls
